"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","27","POST /create — валидные данные → редирект и запись в БД","tests","Sat Mar 07 08:12:32 UTC 2026","passed","Sat Mar 07 08:12:32 UTC 2026","","test_routes","",""
"","8","GET /departments — страница открывается","tests","Sat Mar 07 08:12:34 UTC 2026","passed","Sat Mar 07 08:12:34 UTC 2026","","test_routes","",""
"","50","Повторное создание сотрудника с тем же email невозможно","tests","Sat Mar 07 08:12:35 UTC 2026","passed","Sat Mar 07 08:12:35 UTC 2026","","test_routes","",""
"","19","Невалидный sort — fallback на full_name","tests","Sat Mar 07 08:12:30 UTC 2026","passed","Sat Mar 07 08:12:30 UTC 2026","","test_database","",""
"","29","GET /create — форма открывается","tests","Sat Mar 07 08:12:32 UTC 2026","passed","Sat Mar 07 08:12:32 UTC 2026","","test_routes","",""
"","9","Создание отдела и получение всех","tests","Sat Mar 07 08:12:31 UTC 2026","passed","Sat Mar 07 08:12:31 UTC 2026","","test_database","",""
"","10","POST /departments/create — создаёт отдел и редиректит","tests","Sat Mar 07 08:12:34 UTC 2026","passed","Sat Mar 07 08:12:34 UTC 2026","","test_routes","",""
"","13","Удаление должности","tests","Sat Mar 07 08:12:31 UTC 2026","passed","Sat Mar 07 08:12:31 UTC 2026","","test_database","",""
"","11","POST /create — невалидные данные: Обязательное","tests","Sat Mar 07 08:12:32 UTC 2026","passed","Sat Mar 07 08:12:32 UTC 2026","","test_routes","",""
"","44","Главная страница — пустой список","tests","Sat Mar 07 08:12:32 UTC 2026","passed","Sat Mar 07 08:12:32 UTC 2026","","test_routes","",""
"","7","GET /edit/<id> — несуществующий ID → редирект","tests","Sat Mar 07 08:12:33 UTC 2026","passed","Sat Mar 07 08:12:33 UTC 2026","","test_routes","",""
"","13","Обновление отдела","tests","Sat Mar 07 08:12:31 UTC 2026","passed","Sat Mar 07 08:12:31 UTC 2026","","test_database","",""
"","13","Удаление отдела","tests","Sat Mar 07 08:12:31 UTC 2026","passed","Sat Mar 07 08:12:31 UTC 2026","","test_database","",""
"","9","Получение уникальных отделов в алфавитном порядке","tests","Sat Mar 07 08:12:30 UTC 2026","passed","Sat Mar 07 08:12:30 UTC 2026","","test_database","",""
"","21","Удаление записи","tests","Sat Mar 07 08:12:30 UTC 2026","passed","Sat Mar 07 08:12:30 UTC 2026","","test_database","",""
"","30","GET /edit/<id> — форма заполнена данными сотрудника","tests","Sat Mar 07 08:12:32 UTC 2026","passed","Sat Mar 07 08:12:32 UTC 2026","","test_routes","",""
"","32","Поиск по полю 'ИТ'","tests","Sat Mar 07 08:12:30 UTC 2026","passed","Sat Mar 07 08:12:30 UTC 2026","","test_database","",""
"","20","POST /positions/create — дубликат → flash-ошибка","tests","Sat Mar 07 08:12:33 UTC 2026","passed","Sat Mar 07 08:12:33 UTC 2026","","test_routes","",""
"","30","POST /edit/<id> — невалидные данные: почт","tests","Sat Mar 07 08:12:33 UTC 2026","passed","Sat Mar 07 08:12:33 UTC 2026","","test_routes","",""
"","20","POST /departments/create — дубликат → flash-ошибка","tests","Sat Mar 07 08:12:34 UTC 2026","passed","Sat Mar 07 08:12:34 UTC 2026","","test_routes","",""
"","10","POST /positions/create — создаёт должность и редиректит","tests","Sat Mar 07 08:12:33 UTC 2026","passed","Sat Mar 07 08:12:33 UTC 2026","","test_routes","",""
"","33","Сортировка по full_name, порядок: desc","tests","Sat Mar 07 08:12:30 UTC 2026","passed","Sat Mar 07 08:12:30 UTC 2026","","test_database","",""
"","21","Создание записи и получение по ID","tests","Sat Mar 07 08:12:29 UTC 2026","passed","Sat Mar 07 08:12:29 UTC 2026","","test_database","",""
"","18","GET /positions?edit=<id> — форма предзаполнена","tests","Sat Mar 07 08:12:34 UTC 2026","passed","Sat Mar 07 08:12:34 UTC 2026","","test_routes","",""
"","33","Поиск по полю 'Разработчик'","tests","Sat Mar 07 08:12:30 UTC 2026","passed","Sat Mar 07 08:12:30 UTC 2026","","test_database","",""
"","11","POST /create — невалидные данные: телефон","tests","Sat Mar 07 08:12:32 UTC 2026","passed","Sat Mar 07 08:12:32 UTC 2026","","test_routes","",""
"","16","GET /create содержит должности из справочника","tests","Sat Mar 07 08:12:34 UTC 2026","passed","Sat Mar 07 08:12:34 UTC 2026","","test_routes","",""
"","18","POST /departments/<id>/edit — обновляет и редиректит","tests","Sat Mar 07 08:12:34 UTC 2026","passed","Sat Mar 07 08:12:34 UTC 2026","","test_routes","",""
"","34","GET /edit предзаполняет select должности","tests","Sat Mar 07 08:12:34 UTC 2026","passed","Sat Mar 07 08:12:34 UTC 2026","","test_routes","",""
"","40","Фильтрация: /?dept=ИТ-отдел","tests","Sat Mar 07 08:12:32 UTC 2026","passed","Sat Mar 07 08:12:32 UTC 2026","","test_routes","",""
"","27","Главная страница — сотрудник отображается в таблице","tests","Sat Mar 07 08:12:32 UTC 2026","passed","Sat Mar 07 08:12:32 UTC 2026","","test_routes","",""
"","13","Обновление должности на null","tests","Sat Mar 07 08:12:31 UTC 2026","passed","Sat Mar 07 08:12:31 UTC 2026","","test_database","",""
