"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","17","POST /departments/<id>/delete — удаляет и редиректит","tests","Sat Feb 28 16:44:32 UTC 2026","passed","Sat Feb 28 16:44:32 UTC 2026","","test_routes","",""
"","15","GET /create содержит должности из справочника","tests","Sat Feb 28 16:44:32 UTC 2026","passed","Sat Feb 28 16:44:32 UTC 2026","","test_routes","",""
"","13","get_departments читает из таблицы departments","tests","Sat Feb 28 16:44:29 UTC 2026","passed","Sat Feb 28 16:44:29 UTC 2026","","test_database","",""
"","23","POST /edit/<id> — невалидные данные: телефон","tests","Sat Feb 28 16:44:31 UTC 2026","passed","Sat Feb 28 16:44:31 UTC 2026","","test_routes","",""
"","10","Создание должности и получение всех","tests","Sat Feb 28 16:44:28 UTC 2026","passed","Sat Feb 28 16:44:29 UTC 2026","","test_database","",""
"","13","Обновление отдела","tests","Sat Feb 28 16:44:29 UTC 2026","passed","Sat Feb 28 16:44:29 UTC 2026","","test_database","",""
"","32","POST /edit/<id> — валидные данные → обновление и редирект","tests","Sat Feb 28 16:44:30 UTC 2026","passed","Sat Feb 28 16:44:30 UTC 2026","","test_routes","",""
"","11","Получение должности по ID","tests","Sat Feb 28 16:44:29 UTC 2026","passed","Sat Feb 28 16:44:29 UTC 2026","","test_database","",""
"","10","Получение уникальных отделов в алфавитном порядке","tests","Sat Feb 28 16:44:28 UTC 2026","passed","Sat Feb 28 16:44:28 UTC 2026","","test_database","",""
"","21","GET /edit/<id> — форма заполнена данными сотрудника","tests","Sat Feb 28 16:44:30 UTC 2026","passed","Sat Feb 28 16:44:30 UTC 2026","","test_routes","",""
"","11","POST /create — невалидные данные: телефон","tests","Sat Feb 28 16:44:30 UTC 2026","passed","Sat Feb 28 16:44:30 UTC 2026","","test_routes","",""
"","26","Фильтрация: /?q=Иван","tests","Sat Feb 28 16:44:30 UTC 2026","passed","Sat Feb 28 16:44:30 UTC 2026","","test_routes","",""
"","17","Сортировка по full_name, порядок: asc","tests","Sat Feb 28 16:44:28 UTC 2026","passed","Sat Feb 28 16:44:28 UTC 2026","","test_database","",""
"","13","Удаление должности","tests","Sat Feb 28 16:44:29 UTC 2026","passed","Sat Feb 28 16:44:29 UTC 2026","","test_database","",""
"","43","Главная страница — пустой список","tests","Sat Feb 28 16:44:29 UTC 2026","passed","Sat Feb 28 16:44:29 UTC 2026","","test_routes","",""
"","18","Поиск по полю 'ИТ'","tests","Sat Feb 28 16:44:28 UTC 2026","passed","Sat Feb 28 16:44:28 UTC 2026","","test_database","",""
"","22","POST /edit/<id> — невалидные данные: почт","tests","Sat Feb 28 16:44:31 UTC 2026","passed","Sat Feb 28 16:44:31 UTC 2026","","test_routes","",""
"","18","POST /departments/<id>/edit — обновляет и редиректит","tests","Sat Feb 28 16:44:32 UTC 2026","passed","Sat Feb 28 16:44:32 UTC 2026","","test_routes","",""
"","18","Обновление записи","tests","Sat Feb 28 16:44:28 UTC 2026","passed","Sat Feb 28 16:44:28 UTC 2026","","test_database","",""
"","11","POST /departments/create — создаёт отдел и редиректит","tests","Sat Feb 28 16:44:32 UTC 2026","passed","Sat Feb 28 16:44:32 UTC 2026","","test_routes","",""
"","18","Главная страница — сотрудник отображается в таблице","tests","Sat Feb 28 16:44:29 UTC 2026","passed","Sat Feb 28 16:44:30 UTC 2026","","test_routes","",""
"","16","POST /positions/<id>/edit — обновляет и редиректит","tests","Sat Feb 28 16:44:31 UTC 2026","passed","Sat Feb 28 16:44:31 UTC 2026","","test_routes","",""
"","17","Поиск по полю 'Иван'","tests","Sat Feb 28 16:44:28 UTC 2026","passed","Sat Feb 28 16:44:28 UTC 2026","","test_database","",""
"","26","Фильтрация: /?dept=ИТ-отдел","tests","Sat Feb 28 16:44:30 UTC 2026","passed","Sat Feb 28 16:44:30 UTC 2026","","test_routes","",""
"","26","GET /edit предзаполняет select должности","tests","Sat Feb 28 16:44:32 UTC 2026","passed","Sat Feb 28 16:44:32 UTC 2026","","test_routes","",""
"","16","Миграция должностей из существующих сотрудников","tests","Sat Feb 28 16:44:29 UTC 2026","passed","Sat Feb 28 16:44:29 UTC 2026","","test_database","",""
"","8","Дублирующее название должности вызывает IntegrityError","tests","Sat Feb 28 16:44:29 UTC 2026","passed","Sat Feb 28 16:44:29 UTC 2026","","test_database","",""
"","17","Получение всех записей без фильтров","tests","Sat Feb 28 16:44:28 UTC 2026","passed","Sat Feb 28 16:44:28 UTC 2026","","test_database","",""
