"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","POST /create — невалидные данные: Обязательное","tests","Sat Mar 07 08:08:52 UTC 2026","passed","Sat Mar 07 08:08:52 UTC 2026","","test_routes","",""
"","11","Получение уникальных отделов в алфавитном порядке","tests","Sat Mar 07 08:08:50 UTC 2026","passed","Sat Mar 07 08:08:50 UTC 2026","","test_database","",""
"","34","Сортировка по full_name, порядок: desc","tests","Sat Mar 07 08:08:50 UTC 2026","passed","Sat Mar 07 08:08:50 UTC 2026","","test_database","",""
"","8","POST /delete/<id> — несуществующий ID → редирект без ошибки","tests","Sat Mar 07 08:08:53 UTC 2026","passed","Sat Mar 07 08:08:53 UTC 2026","","test_routes","",""
"","32","POST /delete/<id> — существующий сотрудник удаляется","tests","Sat Mar 07 08:08:53 UTC 2026","passed","Sat Mar 07 08:08:53 UTC 2026","","test_routes","",""
"","16","POST /positions/<id>/delete — удаляет и редиректит","tests","Sat Mar 07 08:08:54 UTC 2026","passed","Sat Mar 07 08:08:54 UTC 2026","","test_routes","",""
"","34","Поиск по полю 'Разработчик'","tests","Sat Mar 07 08:08:50 UTC 2026","passed","Sat Mar 07 08:08:50 UTC 2026","","test_database","",""
"","20","POST /positions/create — дубликат → flash-ошибка","tests","Sat Mar 07 08:08:53 UTC 2026","passed","Sat Mar 07 08:08:53 UTC 2026","","test_routes","",""
"","23","Удаление записи","tests","Sat Mar 07 08:08:49 UTC 2026","passed","Sat Mar 07 08:08:49 UTC 2026","","test_database","",""
"","11","Создание отдела и получение всех","tests","Sat Mar 07 08:08:51 UTC 2026","passed","Sat Mar 07 08:08:51 UTC 2026","","test_database","",""
"","30","POST /edit/<id> — невалидные данные: телефон","tests","Sat Mar 07 08:08:53 UTC 2026","passed","Sat Mar 07 08:08:53 UTC 2026","","test_routes","",""
"","33","GET /edit предзаполняет select должности","tests","Sat Mar 07 08:08:54 UTC 2026","passed","Sat Mar 07 08:08:54 UTC 2026","","test_routes","",""
"","50","POST /edit/<id> — валидные данные → обновление и редирект","tests","Sat Mar 07 08:08:52 UTC 2026","passed","Sat Mar 07 08:08:53 UTC 2026","","test_routes","",""
"","15","Удаление должности","tests","Sat Mar 07 08:08:51 UTC 2026","passed","Sat Mar 07 08:08:51 UTC 2026","","test_database","",""
"","12","Создание должности и получение всех","tests","Sat Mar 07 08:08:50 UTC 2026","passed","Sat Mar 07 08:08:50 UTC 2026","","test_database","",""
"","34","Поиск по полю 'Иван'","tests","Sat Mar 07 08:08:49 UTC 2026","passed","Sat Mar 07 08:08:49 UTC 2026","","test_database","",""
"","35","Получение всех записей без фильтров","tests","Sat Mar 07 08:08:49 UTC 2026","passed","Sat Mar 07 08:08:49 UTC 2026","","test_database","",""
"","6","GET /departments — страница открывается","tests","Sat Mar 07 08:08:54 UTC 2026","passed","Sat Mar 07 08:08:54 UTC 2026","","test_routes","",""
"","15","GET /create содержит должности из справочника","tests","Sat Mar 07 08:08:54 UTC 2026","passed","Sat Mar 07 08:08:54 UTC 2026","","test_routes","",""
"","11","POST /positions/create — создаёт должность и редиректит","tests","Sat Mar 07 08:08:53 UTC 2026","passed","Sat Mar 07 08:08:53 UTC 2026","","test_routes","",""
"","15","GET /positions — страница открывается","tests","Sat Mar 07 08:08:53 UTC 2026","passed","Sat Mar 07 08:08:53 UTC 2026","","test_routes","",""
"","34","Фильтрация по отделу","tests","Sat Mar 07 08:08:50 UTC 2026","passed","Sat Mar 07 08:08:50 UTC 2026","","test_database","",""
"","17","POST /departments/<id>/edit — обновляет и редиректит","tests","Sat Mar 07 08:08:54 UTC 2026","passed","Sat Mar 07 08:08:54 UTC 2026","","test_routes","",""
"","31","Миграция должностей из существующих сотрудников","tests","Sat Mar 07 08:08:51 UTC 2026","passed","Sat Mar 07 08:08:51 UTC 2026","","test_database","",""
"","11","POST /departments/create — создаёт отдел и редиректит","tests","Sat Mar 07 08:08:54 UTC 2026","passed","Sat Mar 07 08:08:54 UTC 2026","","test_routes","",""
"","11","POST /create — невалидные данные: почт","tests","Sat Mar 07 08:08:52 UTC 2026","passed","Sat Mar 07 08:08:52 UTC 2026","","test_routes","",""
"","9","POST /positions/create — пустое имя → flash-ошибка","tests","Sat Mar 07 08:08:53 UTC 2026","passed","Sat Mar 07 08:08:53 UTC 2026","","test_routes","",""
"","34","Сортировка по full_name, порядок: asc","tests","Sat Mar 07 08:08:50 UTC 2026","passed","Sat Mar 07 08:08:50 UTC 2026","","test_database","",""
