"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","255","Форма предзаполнена данными сотрудника","tests","Mon Mar 09 09:02:45 UTC 2026","passed","Mon Mar 09 09:02:45 UTC 2026","","test_ui","",""
"","7","Дублирующее название должности вызывает IntegrityError","tests","Mon Mar 09 09:01:14 UTC 2026","passed","Mon Mar 09 09:01:14 UTC 2026","","test_database","",""
"","12","Обновление должности на null","tests","Mon Mar 09 09:01:14 UTC 2026","passed","Mon Mar 09 09:01:14 UTC 2026","","test_database","",""
"","38","Фильтрация: /?dept=ИТ-отдел","tests","Mon Mar 09 09:01:15 UTC 2026","passed","Mon Mar 09 09:01:15 UTC 2026","","test_routes","",""
"","10","POST /departments/create — создаёт отдел и редиректит","tests","Mon Mar 09 09:01:16 UTC 2026","passed","Mon Mar 09 09:01:16 UTC 2026","","test_routes","",""
"","16","POST /departments/<id>/delete — удаляет и редиректит","tests","Mon Mar 09 09:01:17 UTC 2026","passed","Mon Mar 09 09:01:17 UTC 2026","","test_routes","",""
"","19","Создание записи и получение по ID","tests","Mon Mar 09 09:01:13 UTC 2026","passed","Mon Mar 09 09:01:13 UTC 2026","","test_database","",""
"","30","Поиск по полю 'ИТ'","tests","Mon Mar 09 09:01:13 UTC 2026","passed","Mon Mar 09 09:01:13 UTC 2026","","test_database","",""
"","25","Главная страница — сотрудник отображается в таблице","tests","Mon Mar 09 09:01:15 UTC 2026","passed","Mon Mar 09 09:01:15 UTC 2026","","test_routes","",""
"","11","POST /create — невалидные данные: Обязательное","tests","Mon Mar 09 09:01:15 UTC 2026","passed","Mon Mar 09 09:01:15 UTC 2026","","test_routes","",""
"","29","Обновление записи","tests","Mon Mar 09 09:01:13 UTC 2026","passed","Mon Mar 09 09:01:13 UTC 2026","","test_database","",""
"","32","GET /history/<id> — существующий сотрудник → 200 и имя в HTML","tests","Mon Mar 09 09:01:17 UTC 2026","passed","Mon Mar 09 09:01:17 UTC 2026","","test_routes","",""
"","17","POST /positions/<id>/edit — обновляет и редиректит","tests","Mon Mar 09 09:01:16 UTC 2026","passed","Mon Mar 09 09:01:16 UTC 2026","","test_routes","",""
"","790","Фильтр по отделу через select","tests","Mon Mar 09 09:02:47 UTC 2026","passed","Mon Mar 09 09:02:48 UTC 2026","","test_ui","",""
"","587","Редактирование должности через inline-форму","tests","Mon Mar 09 09:02:49 UTC 2026","passed","Mon Mar 09 09:02:49 UTC 2026","","test_ui","",""
"","29","POST /delete/<id> — существующий сотрудник удаляется","tests","Mon Mar 09 09:01:16 UTC 2026","passed","Mon Mar 09 09:01:16 UTC 2026","","test_routes","",""
"","25","POST /create — валидные данные → редирект и запись в БД","tests","Mon Mar 09 09:01:15 UTC 2026","passed","Mon Mar 09 09:01:15 UTC 2026","","test_routes","",""
"","11","POST /create — невалидные данные: почт","tests","Mon Mar 09 09:01:15 UTC 2026","passed","Mon Mar 09 09:01:15 UTC 2026","","test_routes","",""
"","30","Поиск по полю 'Иван'","tests","Mon Mar 09 09:01:13 UTC 2026","passed","Mon Mar 09 09:01:13 UTC 2026","","test_database","",""
"","29","Сортировка по full_name, порядок: asc","tests","Mon Mar 09 09:01:13 UTC 2026","passed","Mon Mar 09 09:01:13 UTC 2026","","test_database","",""
"","8","POST /delete/<id> — несуществующий ID → редирект без ошибки","tests","Mon Mar 09 09:01:16 UTC 2026","passed","Mon Mar 09 09:01:16 UTC 2026","","test_routes","",""
"","20","Удаление записи","tests","Mon Mar 09 09:01:13 UTC 2026","passed","Mon Mar 09 09:01:13 UTC 2026","","test_database","",""
"","30","Поиск по полю 'Разработчик'","tests","Mon Mar 09 09:01:13 UTC 2026","passed","Mon Mar 09 09:01:13 UTC 2026","","test_database","",""
"","9","Получение должности по ID","tests","Mon Mar 09 09:01:14 UTC 2026","passed","Mon Mar 09 09:01:14 UTC 2026","","test_database","",""
"","11","POST /create — невалидные данные: телефон","tests","Mon Mar 09 09:01:15 UTC 2026","passed","Mon Mar 09 09:01:15 UTC 2026","","test_routes","",""
"","13","Обновление отдела","tests","Mon Mar 09 09:01:14 UTC 2026","passed","Mon Mar 09 09:01:14 UTC 2026","","test_database","",""
"","446","Успешное обновление данных через форму","tests","Mon Mar 09 09:02:46 UTC 2026","passed","Mon Mar 09 09:02:46 UTC 2026","","test_ui","",""
"","14","POST /departments/<id>/edit — обновляет и редиректит","tests","Mon Mar 09 09:01:17 UTC 2026","passed","Mon Mar 09 09:01:17 UTC 2026","","test_routes","",""
"","17","Невалидный sort — fallback на full_name","tests","Mon Mar 09 09:01:13 UTC 2026","passed","Mon Mar 09 09:01:13 UTC 2026","","test_database","",""
"","30","Получение всех записей без фильтров","tests","Mon Mar 09 09:01:13 UTC 2026","passed","Mon Mar 09 09:01:13 UTC 2026","","test_database","",""
"","14","GET /positions — страница открывается","tests","Mon Mar 09 09:01:16 UTC 2026","passed","Mon Mar 09 09:01:16 UTC 2026","","test_routes","",""
"","12","get_departments читает из таблицы departments","tests","Mon Mar 09 09:01:14 UTC 2026","passed","Mon Mar 09 09:01:14 UTC 2026","","test_database","",""
"","471","Нельзя удалить должность, используемую сотрудником","tests","Mon Mar 09 09:02:52 UTC 2026","passed","Mon Mar 09 09:02:52 UTC 2026","","test_ui","",""
