"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30053","Нельзя удалить должность, используемую сотрудником","tests","Tue Mar 24 13:30:44 UTC 2026","broken","Tue Mar 24 13:31:14 UTC 2026","","test_ui","",""
"","8","DELETE /api/employees/<id> — несуществующий ID → 200","tests","Tue Mar 24 13:18:33 UTC 2026","passed","Tue Mar 24 13:18:33 UTC 2026","","test_routes","",""
"","59","Созданный сотрудник виден в таблице","tests","Tue Mar 24 13:20:04 UTC 2026","failed","Tue Mar 24 13:20:04 UTC 2026","","test_ui","",""
"","30065","Поиск по имени — показывает только совпадающие записи","tests","Tue Mar 24 13:25:46 UTC 2026","broken","Tue Mar 24 13:26:16 UTC 2026","","test_ui","",""
"","2","POST /api/employees — невалидные данные: почт","tests","Tue Mar 24 13:18:32 UTC 2026","passed","Tue Mar 24 13:18:32 UTC 2026","","test_routes","",""
"","30052","Пустое ФИО → сообщение об ошибке","tests","Tue Mar 24 13:22:35 UTC 2026","broken","Tue Mar 24 13:23:05 UTC 2026","","test_ui","",""
"","11","Получение уникальных отделов в алфавитном порядке","tests","Tue Mar 24 13:18:30 UTC 2026","passed","Tue Mar 24 13:18:30 UTC 2026","","test_database","",""
"","37","Получение всех записей без фильтров","tests","Tue Mar 24 13:18:29 UTC 2026","passed","Tue Mar 24 13:18:29 UTC 2026","","test_database","",""
"","36","Повторное создание сотрудника с тем же email невозможно","tests","Tue Mar 24 13:18:34 UTC 2026","passed","Tue Mar 24 13:18:34 UTC 2026","","test_routes","",""
"","14","Обновление должности","tests","Tue Mar 24 13:18:30 UTC 2026","passed","Tue Mar 24 13:18:30 UTC 2026","","test_database","",""
"","22","Невалидный sort — fallback на full_name","tests","Tue Mar 24 13:18:30 UTC 2026","passed","Tue Mar 24 13:18:30 UTC 2026","","test_database","",""
"","30065","Успешное обновление данных через форму","tests","Tue Mar 24 13:24:21 UTC 2026","broken","Tue Mar 24 13:24:51 UTC 2026","","test_ui","",""
"","38","Поиск по полю 'ИТ'","tests","Tue Mar 24 13:18:29 UTC 2026","passed","Tue Mar 24 13:18:29 UTC 2026","","test_database","",""
"","9","GET /api/departments — список","tests","Tue Mar 24 13:18:33 UTC 2026","passed","Tue Mar 24 13:18:33 UTC 2026","","test_routes","",""
"","12","POST /api/departments — создаёт отдел","tests","Tue Mar 24 13:18:34 UTC 2026","passed","Tue Mar 24 13:18:34 UTC 2026","","test_routes","",""
"","24","PUT /api/employees/<id> — невалидные данные: Обязательное","tests","Tue Mar 24 13:18:32 UTC 2026","passed","Tue Mar 24 13:18:32 UTC 2026","","test_routes","",""
"","30041","Редактирование должности через inline-форму","tests","Tue Mar 24 13:27:33 UTC 2026","broken","Tue Mar 24 13:28:03 UTC 2026","","test_ui","",""
"","30054","Страница истории открывается для существующего сотрудника","tests","Tue Mar 24 13:32:19 UTC 2026","broken","Tue Mar 24 13:32:49 UTC 2026","","test_ui","",""
"","21","PUT /api/positions/<id> — обновляет","tests","Tue Mar 24 13:18:33 UTC 2026","passed","Tue Mar 24 13:18:33 UTC 2026","","test_routes","",""
"","15","Удаление отдела","tests","Tue Mar 24 13:18:31 UTC 2026","passed","Tue Mar 24 13:18:31 UTC 2026","","test_database","",""
"","11","Создание отдела и получение всех","tests","Tue Mar 24 13:18:31 UTC 2026","passed","Tue Mar 24 13:18:31 UTC 2026","","test_database","",""
"","11","Создание должности и получение всех","tests","Tue Mar 24 13:18:30 UTC 2026","passed","Tue Mar 24 13:18:30 UTC 2026","","test_database","",""
"","30042","После создания через UI в истории есть запись «Создание»","tests","Tue Mar 24 13:33:44 UTC 2026","broken","Tue Mar 24 13:34:14 UTC 2026","","test_ui","",""
"","45","Фильтрация: {'dept': 'ИТ-отдел'}","tests","Tue Mar 24 13:18:31 UTC 2026","passed","Tue Mar 24 13:18:32 UTC 2026","","test_routes","",""
"","24","PUT /api/employees/<id> — невалидные данные: телефон","tests","Tue Mar 24 13:18:33 UTC 2026","passed","Tue Mar 24 13:18:33 UTC 2026","","test_routes","",""
"","20","PUT /api/departments/<id> — обновляет","tests","Tue Mar 24 13:18:34 UTC 2026","passed","Tue Mar 24 13:18:34 UTC 2026","","test_routes","",""
"","30054","Форма предзаполнена данными сотрудника","tests","Tue Mar 24 13:22:46 UTC 2026","broken","Tue Mar 24 13:23:16 UTC 2026","","test_ui","",""
"","30036","Кнопка '+ Добавить' ведёт на форму создания","tests","Tue Mar 24 13:32:08 UTC 2026","broken","Tue Mar 24 13:32:38 UTC 2026","","test_ui","",""
"","24","Удаление записи","tests","Tue Mar 24 13:18:29 UTC 2026","passed","Tue Mar 24 13:18:29 UTC 2026","","test_database","",""
"","24","Создание записи и получение по ID","tests","Tue Mar 24 13:18:29 UTC 2026","passed","Tue Mar 24 13:18:29 UTC 2026","","test_database","",""
"","38","Обновление записи","tests","Tue Mar 24 13:18:29 UTC 2026","passed","Tue Mar 24 13:18:29 UTC 2026","","test_database","",""
"","30057","После редактирования через UI в истории есть запись «Изменение»","tests","Tue Mar 24 13:33:55 UTC 2026","broken","Tue Mar 24 13:34:25 UTC 2026","","test_ui","",""
"","30050","Успешное создание через форму","tests","Tue Mar 24 13:20:59 UTC 2026","broken","Tue Mar 24 13:21:29 UTC 2026","","test_ui","",""
"","33","GET /api/employees/<id> — существующий сотрудник","tests","Tue Mar 24 13:18:32 UTC 2026","passed","Tue Mar 24 13:18:32 UTC 2026","","test_routes","",""
"","30066","Фильтр по отделу через select","tests","Tue Mar 24 13:25:57 UTC 2026","broken","Tue Mar 24 13:26:27 UTC 2026","","test_ui","",""
