"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","14","get_departments читает из таблицы departments","tests","Sat Feb 28 16:51:46 UTC 2026","passed","Sat Feb 28 16:51:46 UTC 2026","","test_database","",""
"","35","Повторное создание сотрудника с тем же email невозможно","tests","Sat Feb 28 16:51:49 UTC 2026","passed","Sat Feb 28 16:51:49 UTC 2026","","test_routes","",""
"","22","POST /positions/create — дубликат → flash-ошибка","tests","Sat Feb 28 16:51:47 UTC 2026","passed","Sat Feb 28 16:51:47 UTC 2026","","test_routes","",""
"","18","Поиск по полю 'Иван'","tests","Sat Feb 28 16:51:44 UTC 2026","passed","Sat Feb 28 16:51:44 UTC 2026","","test_database","",""
"","18","Фильтрация по отделу","tests","Sat Feb 28 16:51:44 UTC 2026","passed","Sat Feb 28 16:51:44 UTC 2026","","test_database","",""
"","8","GET /departments — страница открывается","tests","Sat Feb 28 16:51:48 UTC 2026","passed","Sat Feb 28 16:51:48 UTC 2026","","test_routes","",""
"","24","POST /edit/<id> — невалидные данные: Обязательное","tests","Sat Feb 28 16:51:47 UTC 2026","passed","Sat Feb 28 16:51:47 UTC 2026","","test_routes","",""
"","25","POST /create — валидные данные → редирект и запись в БД","tests","Sat Feb 28 16:51:46 UTC 2026","passed","Sat Feb 28 16:51:46 UTC 2026","","test_routes","",""
"","25","GET /edit/<id> — форма заполнена данными сотрудника","tests","Sat Feb 28 16:51:47 UTC 2026","passed","Sat Feb 28 16:51:47 UTC 2026","","test_routes","",""
"","19","Обновление записи","tests","Sat Feb 28 16:51:44 UTC 2026","passed","Sat Feb 28 16:51:44 UTC 2026","","test_database","",""
"","17","Миграция должностей из существующих сотрудников","tests","Sat Feb 28 16:51:45 UTC 2026","passed","Sat Feb 28 16:51:45 UTC 2026","","test_database","",""
"","28","Фильтрация: /?q=Иван","tests","Sat Feb 28 16:51:46 UTC 2026","passed","Sat Feb 28 16:51:46 UTC 2026","","test_routes","",""
"","12","POST /departments/create — создаёт отдел и редиректит","tests","Sat Feb 28 16:51:48 UTC 2026","passed","Sat Feb 28 16:51:48 UTC 2026","","test_routes","",""
"","19","POST /positions/<id>/delete — удаляет и редиректит","tests","Sat Feb 28 16:51:48 UTC 2026","passed","Sat Feb 28 16:51:48 UTC 2026","","test_routes","",""
"","20","GET /positions?edit=<id> — форма предзаполнена","tests","Sat Feb 28 16:51:48 UTC 2026","passed","Sat Feb 28 16:51:48 UTC 2026","","test_routes","",""
"","18","POST /departments/<id>/delete — удаляет и редиректит","tests","Sat Feb 28 16:51:48 UTC 2026","passed","Sat Feb 28 16:51:48 UTC 2026","","test_routes","",""
"","13","POST /create — невалидные данные: телефон","tests","Sat Feb 28 16:51:46 UTC 2026","passed","Sat Feb 28 16:51:46 UTC 2026","","test_routes","",""
"","17","Получение всех записей без фильтров","tests","Sat Feb 28 16:51:44 UTC 2026","passed","Sat Feb 28 16:51:44 UTC 2026","","test_database","",""
"","8","Дублирующее название должности вызывает IntegrityError","tests","Sat Feb 28 16:51:45 UTC 2026","passed","Sat Feb 28 16:51:45 UTC 2026","","test_database","",""
"","18","POST /departments/<id>/edit — обновляет и редиректит","tests","Sat Feb 28 16:51:48 UTC 2026","passed","Sat Feb 28 16:51:48 UTC 2026","","test_routes","",""
