"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","6","GET /departments — страница открывается","tests","Sat Feb 28 16:37:15 UTC 2026","passed","Sat Feb 28 16:37:15 UTC 2026","","test_routes","",""
"","8","Создание должности и получение всех","tests","Sat Feb 28 16:37:12 UTC 2026","passed","Sat Feb 28 16:37:12 UTC 2026","","test_database","",""
"","13","GET /positions — страница открывается","tests","Sat Feb 28 16:37:14 UTC 2026","passed","Sat Feb 28 16:37:14 UTC 2026","","test_routes","",""
"","14","Поиск по полю 'Иван'","tests","Sat Feb 28 16:37:12 UTC 2026","passed","Sat Feb 28 16:37:12 UTC 2026","","test_database","",""
"","15","Поиск по полю 'ИТ'","tests","Sat Feb 28 16:37:12 UTC 2026","passed","Sat Feb 28 16:37:12 UTC 2026","","test_database","",""
"","11","Обновление должности","tests","Sat Feb 28 16:37:12 UTC 2026","passed","Sat Feb 28 16:37:12 UTC 2026","","test_database","",""
"","7","Дублирующее название должности вызывает IntegrityError","tests","Sat Feb 28 16:37:13 UTC 2026","passed","Sat Feb 28 16:37:13 UTC 2026","","test_database","",""
"","6","Дублирующее название отдела вызывает IntegrityError","tests","Sat Feb 28 16:37:13 UTC 2026","passed","Sat Feb 28 16:37:13 UTC 2026","","test_database","",""
"","21","Фильтрация: /?dept=ИТ-отдел","tests","Sat Feb 28 16:37:13 UTC 2026","passed","Sat Feb 28 16:37:13 UTC 2026","","test_routes","",""
"","15","POST /positions/<id>/delete — удаляет и редиректит","tests","Sat Feb 28 16:37:15 UTC 2026","passed","Sat Feb 28 16:37:15 UTC 2026","","test_routes","",""
"","14","Обновление записи","tests","Sat Feb 28 16:37:12 UTC 2026","passed","Sat Feb 28 16:37:12 UTC 2026","","test_database","",""
