"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","236","Кнопка '+ Добавить' ведёт на форму создания","tests","Mon Mar 09 08:59:45 UTC 2026","passed","Mon Mar 09 08:59:45 UTC 2026","","test_ui","",""
"","386","Добавление отдела через форму","tests","Mon Mar 09 08:59:43 UTC 2026","passed","Mon Mar 09 08:59:44 UTC 2026","","test_ui","",""
"","19","GET /positions?edit=<id> — форма предзаполнена","tests","Mon Mar 09 08:58:23 UTC 2026","passed","Mon Mar 09 08:58:23 UTC 2026","","test_routes","",""
"","11","POST /positions/create — создаёт должность и редиректит","tests","Mon Mar 09 08:58:23 UTC 2026","passed","Mon Mar 09 08:58:23 UTC 2026","","test_routes","",""
"","46","Фильтрация: /?q=Иван","tests","Mon Mar 09 08:58:21 UTC 2026","passed","Mon Mar 09 08:58:21 UTC 2026","","test_routes","",""
"","20","Невалидный sort — fallback на full_name","tests","Mon Mar 09 08:58:20 UTC 2026","passed","Mon Mar 09 08:58:20 UTC 2026","","test_database","",""
"","436","Успешное создание через форму","tests","Mon Mar 09 08:59:34 UTC 2026","passed","Mon Mar 09 08:59:34 UTC 2026","","test_ui","",""
"","291","Удаление через кнопку с подтверждением","tests","Mon Mar 09 08:59:37 UTC 2026","passed","Mon Mar 09 08:59:37 UTC 2026","","test_ui","",""
"","11","Получение должности по ID","tests","Mon Mar 09 08:58:20 UTC 2026","passed","Mon Mar 09 08:58:20 UTC 2026","","test_database","",""
"","34","POST /edit/<id> — невалидные данные: почт","tests","Mon Mar 09 08:58:22 UTC 2026","passed","Mon Mar 09 08:58:22 UTC 2026","","test_routes","",""
"","12","POST /create — невалидные данные: телефон","tests","Mon Mar 09 08:58:22 UTC 2026","passed","Mon Mar 09 08:58:22 UTC 2026","","test_routes","",""
"","19","POST /positions/<id>/delete — удаляет и редиректит","tests","Mon Mar 09 08:58:23 UTC 2026","passed","Mon Mar 09 08:58:23 UTC 2026","","test_routes","",""
"","741","Фильтр по отделу через select","tests","Mon Mar 09 08:59:40 UTC 2026","passed","Mon Mar 09 08:59:41 UTC 2026","","test_ui","",""
"","15","Обновление должности на null","tests","Mon Mar 09 08:58:20 UTC 2026","passed","Mon Mar 09 08:58:20 UTC 2026","","test_database","",""
"","389","Некорректный email → сообщение об ошибке","tests","Mon Mar 09 08:59:36 UTC 2026","passed","Mon Mar 09 08:59:37 UTC 2026","","test_ui","",""
"","205","Форма предзаполнена данными сотрудника","tests","Mon Mar 09 08:59:38 UTC 2026","passed","Mon Mar 09 08:59:38 UTC 2026","","test_ui","",""
"","371","Нельзя удалить должность, используемую сотрудником","tests","Mon Mar 09 08:59:45 UTC 2026","passed","Mon Mar 09 08:59:45 UTC 2026","","test_ui","",""
"","25","Удаление записи","tests","Mon Mar 09 08:58:19 UTC 2026","passed","Mon Mar 09 08:58:19 UTC 2026","","test_database","",""
"","527","Редактирование должности через inline-форму","tests","Mon Mar 09 08:59:42 UTC 2026","passed","Mon Mar 09 08:59:42 UTC 2026","","test_ui","",""
"","21","POST /departments/create — дубликат → flash-ошибка","tests","Mon Mar 09 08:58:24 UTC 2026","passed","Mon Mar 09 08:58:24 UTC 2026","","test_routes","",""
"","32","GET /create — форма открывается","tests","Mon Mar 09 08:58:21 UTC 2026","passed","Mon Mar 09 08:58:21 UTC 2026","","test_routes","",""
"","37","GET /edit предзаполняет select должности","tests","Mon Mar 09 08:58:24 UTC 2026","passed","Mon Mar 09 08:58:24 UTC 2026","","test_routes","",""
"","452","После создания через UI в истории есть запись «Создание»","tests","Mon Mar 09 08:59:46 UTC 2026","passed","Mon Mar 09 08:59:47 UTC 2026","","test_ui","",""
"","33","GET /edit/<id> — форма заполнена данными сотрудника","tests","Mon Mar 09 08:58:22 UTC 2026","passed","Mon Mar 09 08:58:22 UTC 2026","","test_routes","",""
"","320","Поиск по имени — показывает только совпадающие записи","tests","Mon Mar 09 08:59:38 UTC 2026","passed","Mon Mar 09 08:59:39 UTC 2026","","test_ui","",""
"","47","Фильтрация: /?dept=ИТ-отдел","tests","Mon Mar 09 08:58:21 UTC 2026","passed","Mon Mar 09 08:58:21 UTC 2026","","test_routes","",""
"","16","Удаление должности","tests","Mon Mar 09 08:58:20 UTC 2026","passed","Mon Mar 09 08:58:20 UTC 2026","","test_database","",""
"","393","Успешное обновление данных через форму","tests","Mon Mar 09 08:59:39 UTC 2026","passed","Mon Mar 09 08:59:39 UTC 2026","","test_ui","",""
"","32","POST /delete/<id> — существующий сотрудник удаляется","tests","Mon Mar 09 08:58:23 UTC 2026","passed","Mon Mar 09 08:58:23 UTC 2026","","test_routes","",""
"","13","POST /create — невалидные данные: почт","tests","Mon Mar 09 08:58:22 UTC 2026","passed","Mon Mar 09 08:58:22 UTC 2026","","test_routes","",""
"","8","GET /edit/<id> — несуществующий ID → редирект","tests","Mon Mar 09 08:58:22 UTC 2026","passed","Mon Mar 09 08:58:22 UTC 2026","","test_routes","",""
"","33","POST /edit/<id> — невалидные данные: телефон","tests","Mon Mar 09 08:58:22 UTC 2026","passed","Mon Mar 09 08:58:22 UTC 2026","","test_routes","",""
"","8","Дублирующее название отдела вызывает IntegrityError","tests","Mon Mar 09 08:58:21 UTC 2026","passed","Mon Mar 09 08:58:21 UTC 2026","","test_database","",""
"","12","POST /create — невалидные данные: Обязательное","tests","Mon Mar 09 08:58:22 UTC 2026","passed","Mon Mar 09 08:58:22 UTC 2026","","test_routes","",""
"","39","Обновление записи","tests","Mon Mar 09 08:58:18 UTC 2026","passed","Mon Mar 09 08:58:19 UTC 2026","","test_database","",""
"","8","Дублирующее название должности вызывает IntegrityError","tests","Mon Mar 09 08:58:20 UTC 2026","passed","Mon Mar 09 08:58:20 UTC 2026","","test_database","",""
"","33","Миграция должностей из существующих сотрудников","tests","Mon Mar 09 08:58:20 UTC 2026","passed","Mon Mar 09 08:58:20 UTC 2026","","test_database","",""
"","147","Созданный сотрудник виден в таблице","tests","Mon Mar 09 08:59:35 UTC 2026","passed","Mon Mar 09 08:59:35 UTC 2026","","test_ui","",""
"","11","Создание должности и получение всех","tests","Mon Mar 09 08:58:20 UTC 2026","passed","Mon Mar 09 08:58:20 UTC 2026","","test_database","",""
"","36","Сортировка по full_name, порядок: desc","tests","Mon Mar 09 08:58:19 UTC 2026","passed","Mon Mar 09 08:58:19 UTC 2026","","test_database","",""
"","14","get_departments читает из таблицы departments","tests","Mon Mar 09 08:58:21 UTC 2026","passed","Mon Mar 09 08:58:21 UTC 2026","","test_database","",""
"","9","POST /positions/create — пустое имя → flash-ошибка","tests","Mon Mar 09 08:58:23 UTC 2026","passed","Mon Mar 09 08:58:23 UTC 2026","","test_routes","",""
"","38","Получение всех записей без фильтров","tests","Mon Mar 09 08:58:19 UTC 2026","passed","Mon Mar 09 08:58:19 UTC 2026","","test_database","",""
"","35","Фильтрация по отделу","tests","Mon Mar 09 08:58:19 UTC 2026","passed","Mon Mar 09 08:58:19 UTC 2026","","test_database","",""
"","18","POST /positions/<id>/edit — обновляет и редиректит","tests","Mon Mar 09 08:58:23 UTC 2026","passed","Mon Mar 09 08:58:23 UTC 2026","","test_routes","",""
"","53","Повторное создание сотрудника с тем же email невозможно","tests","Mon Mar 09 08:58:24 UTC 2026","passed","Mon Mar 09 08:58:24 UTC 2026","","test_routes","",""
"","39","GET /history/<id> — существующий сотрудник → 200 и имя в HTML","tests","Mon Mar 09 08:58:24 UTC 2026","passed","Mon Mar 09 08:58:24 UTC 2026","","test_routes","",""
"","8","GET /history/999 — несуществующий ID → 302 редирект на главную","tests","Mon Mar 09 08:58:24 UTC 2026","passed","Mon Mar 09 08:58:24 UTC 2026","","test_routes","",""
"","36","Поиск по полю 'Иван'","tests","Mon Mar 09 08:58:19 UTC 2026","passed","Mon Mar 09 08:58:19 UTC 2026","","test_database","",""
"","338","Страница истории открывается для существующего сотрудника","tests","Mon Mar 09 08:59:46 UTC 2026","passed","Mon Mar 09 08:59:46 UTC 2026","","test_ui","",""
"","14","Удаление отдела","tests","Mon Mar 09 08:58:21 UTC 2026","passed","Mon Mar 09 08:58:21 UTC 2026","","test_database","",""
"","305","Добавление должности через форму","tests","Mon Mar 09 08:59:40 UTC 2026","passed","Mon Mar 09 08:59:41 UTC 2026","","test_ui","",""
"","22","POST /positions/create — дубликат → flash-ошибка","tests","Mon Mar 09 08:58:23 UTC 2026","passed","Mon Mar 09 08:58:23 UTC 2026","","test_routes","",""
"","35","Поиск по полю 'Разработчик'","tests","Mon Mar 09 08:58:19 UTC 2026","passed","Mon Mar 09 08:58:19 UTC 2026","","test_database","",""
"","19","POST /departments/<id>/delete — удаляет и редиректит","tests","Mon Mar 09 08:58:24 UTC 2026","passed","Mon Mar 09 08:58:24 UTC 2026","","test_routes","",""
"","59","POST /edit/<id> — валидные данные → обновление и редирект","tests","Mon Mar 09 08:58:22 UTC 2026","passed","Mon Mar 09 08:58:22 UTC 2026","","test_routes","",""
"","15","Обновление должности","tests","Mon Mar 09 08:58:20 UTC 2026","passed","Mon Mar 09 08:58:20 UTC 2026","","test_database","",""
"","35","Сортировка по full_name, порядок: asc","tests","Mon Mar 09 08:58:19 UTC 2026","passed","Mon Mar 09 08:58:19 UTC 2026","","test_database","",""
"","15","Обновление отдела","tests","Mon Mar 09 08:58:20 UTC 2026","passed","Mon Mar 09 08:58:21 UTC 2026","","test_database","",""
