"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10","Получение уникальных отделов в алфавитном порядке","tests","Mon Mar 09 09:19:09 UTC 2026","passed","Mon Mar 09 09:19:09 UTC 2026","","test_database","",""
"","40","Фильтрация: /?dept=ИТ-отдел","tests","Mon Mar 09 09:19:11 UTC 2026","passed","Mon Mar 09 09:19:11 UTC 2026","","test_routes","",""
"","33","Поиск по полю 'Разработчик'","tests","Mon Mar 09 09:19:09 UTC 2026","passed","Mon Mar 09 09:19:09 UTC 2026","","test_database","",""
"","20","POST /positions/create — дубликат → flash-ошибка","tests","Mon Mar 09 09:19:12 UTC 2026","passed","Mon Mar 09 09:19:12 UTC 2026","","test_routes","",""
"","27","Главная страница — сотрудник отображается в таблице","tests","Mon Mar 09 09:19:11 UTC 2026","passed","Mon Mar 09 09:19:11 UTC 2026","","test_routes","",""
"","377","Некорректный email → сообщение об ошибке","tests","Mon Mar 09 09:20:29 UTC 2026","passed","Mon Mar 09 09:20:29 UTC 2026","","test_ui","",""
"","413","Успешное обновление данных через форму","tests","Mon Mar 09 09:20:31 UTC 2026","passed","Mon Mar 09 09:20:32 UTC 2026","","test_ui","",""
"","30","POST /edit/<id> — невалидные данные: Обязательное","tests","Mon Mar 09 09:19:12 UTC 2026","passed","Mon Mar 09 09:19:12 UTC 2026","","test_routes","",""
"","456","Пустой список — отображается заглушка","tests","Mon Mar 09 09:20:26 UTC 2026","passed","Mon Mar 09 09:20:27 UTC 2026","","test_ui","",""
"","11","POST /departments/create — создаёт отдел и редиректит","tests","Mon Mar 09 09:19:13 UTC 2026","passed","Mon Mar 09 09:19:13 UTC 2026","","test_routes","",""
"","13","Обновление отдела","tests","Mon Mar 09 09:19:10 UTC 2026","passed","Mon Mar 09 09:19:10 UTC 2026","","test_database","",""
"","34","GET /history/<id> — существующий сотрудник → 200 и имя в HTML","tests","Mon Mar 09 09:19:14 UTC 2026","passed","Mon Mar 09 09:19:14 UTC 2026","","test_routes","",""
"","43","Главная страница — пустой список","tests","Mon Mar 09 09:19:10 UTC 2026","passed","Mon Mar 09 09:19:11 UTC 2026","","test_routes","",""
"","8","GET /history/999 — несуществующий ID → 302 редирект на главную","tests","Mon Mar 09 09:19:14 UTC 2026","passed","Mon Mar 09 09:19:14 UTC 2026","","test_routes","",""
"","27","POST /create — валидные данные → редирект и запись в БД","tests","Mon Mar 09 09:19:11 UTC 2026","passed","Mon Mar 09 09:19:11 UTC 2026","","test_routes","",""
"","32","Сортировка по full_name, порядок: desc","tests","Mon Mar 09 09:19:09 UTC 2026","passed","Mon Mar 09 09:19:09 UTC 2026","","test_database","",""
"","30","GET /create — форма открывается","tests","Mon Mar 09 09:19:11 UTC 2026","passed","Mon Mar 09 09:19:11 UTC 2026","","test_routes","",""
"","426","Нельзя удалить должность, используемую сотрудником","tests","Mon Mar 09 09:20:37 UTC 2026","passed","Mon Mar 09 09:20:38 UTC 2026","","test_ui","",""
"","33","Обновление записи","tests","Mon Mar 09 09:19:08 UTC 2026","passed","Mon Mar 09 09:19:08 UTC 2026","","test_database","",""
"","32","Поиск по полю 'Иван'","tests","Mon Mar 09 09:19:09 UTC 2026","passed","Mon Mar 09 09:19:09 UTC 2026","","test_database","",""
"","30","GET /edit/<id> — форма заполнена данными сотрудника","tests","Mon Mar 09 09:19:11 UTC 2026","passed","Mon Mar 09 09:19:11 UTC 2026","","test_routes","",""
"","17","POST /positions/<id>/edit — обновляет и редиректит","tests","Mon Mar 09 09:19:13 UTC 2026","passed","Mon Mar 09 09:19:13 UTC 2026","","test_routes","",""
"","210","Форма предзаполнена данными сотрудника","tests","Mon Mar 09 09:20:30 UTC 2026","passed","Mon Mar 09 09:20:30 UTC 2026","","test_ui","",""
"","17","POST /departments/create — дубликат → flash-ошибка","tests","Mon Mar 09 09:19:13 UTC 2026","passed","Mon Mar 09 09:19:13 UTC 2026","","test_routes","",""
"","10","Создание отдела и получение всех","tests","Mon Mar 09 09:19:10 UTC 2026","passed","Mon Mar 09 09:19:10 UTC 2026","","test_database","",""
"","33","Поиск по полю 'ИТ'","tests","Mon Mar 09 09:19:09 UTC 2026","passed","Mon Mar 09 09:19:09 UTC 2026","","test_database","",""
"","8","GET /departments — страница открывается","tests","Mon Mar 09 09:19:13 UTC 2026","passed","Mon Mar 09 09:19:13 UTC 2026","","test_routes","",""
"","331","Добавление должности через форму","tests","Mon Mar 09 09:20:33 UTC 2026","passed","Mon Mar 09 09:20:33 UTC 2026","","test_ui","",""
"","9","POST /positions/create — пустое имя → flash-ошибка","tests","Mon Mar 09 09:19:12 UTC 2026","passed","Mon Mar 09 09:19:13 UTC 2026","","test_routes","",""
"","22","Создание записи и получение по ID","tests","Mon Mar 09 09:19:08 UTC 2026","passed","Mon Mar 09 09:19:08 UTC 2026","","test_database","",""
"","11","POST /create — невалидные данные: почт","tests","Mon Mar 09 09:19:11 UTC 2026","passed","Mon Mar 09 09:19:11 UTC 2026","","test_routes","",""
"","507","После создания через UI в истории есть запись «Создание»","tests","Mon Mar 09 09:20:39 UTC 2026","passed","Mon Mar 09 09:20:39 UTC 2026","","test_ui","",""
"","10","Создание должности и получение всех","tests","Mon Mar 09 09:19:09 UTC 2026","passed","Mon Mar 09 09:19:09 UTC 2026","","test_database","",""
"","7","Дублирующее название должности вызывает IntegrityError","tests","Mon Mar 09 09:19:10 UTC 2026","passed","Mon Mar 09 09:19:10 UTC 2026","","test_database","",""
"","12","POST /create — невалидные данные: Обязательное","tests","Mon Mar 09 09:19:11 UTC 2026","passed","Mon Mar 09 09:19:11 UTC 2026","","test_routes","",""
"","15","GET /positions — страница открывается","tests","Mon Mar 09 09:19:12 UTC 2026","passed","Mon Mar 09 09:19:12 UTC 2026","","test_routes","",""
"","6","Дублирующее название отдела вызывает IntegrityError","tests","Mon Mar 09 09:19:10 UTC 2026","passed","Mon Mar 09 09:19:10 UTC 2026","","test_database","",""
"","13","Обновление должности","tests","Mon Mar 09 09:19:10 UTC 2026","passed","Mon Mar 09 09:19:10 UTC 2026","","test_database","",""
"","407","Удаление отдела с подтверждением","tests","Mon Mar 09 09:20:36 UTC 2026","passed","Mon Mar 09 09:20:36 UTC 2026","","test_ui","",""
"","50","POST /edit/<id> — валидные данные → обновление и редирект","tests","Mon Mar 09 09:19:12 UTC 2026","passed","Mon Mar 09 09:19:12 UTC 2026","","test_routes","",""
"","13","Удаление отдела","tests","Mon Mar 09 09:19:10 UTC 2026","passed","Mon Mar 09 09:19:10 UTC 2026","","test_database","",""
"","29","Миграция должностей из существующих сотрудников","tests","Mon Mar 09 09:19:10 UTC 2026","passed","Mon Mar 09 09:19:10 UTC 2026","","test_database","",""
"","13","Удаление должности","tests","Mon Mar 09 09:19:10 UTC 2026","passed","Mon Mar 09 09:19:10 UTC 2026","","test_database","",""
"","8","GET /edit/<id> — несуществующий ID → редирект","tests","Mon Mar 09 09:19:11 UTC 2026","passed","Mon Mar 09 09:19:12 UTC 2026","","test_routes","",""
"","349","Удаление через кнопку с подтверждением","tests","Mon Mar 09 09:20:29 UTC 2026","passed","Mon Mar 09 09:20:30 UTC 2026","","test_ui","",""
"","33","Сортировка по full_name, порядок: asc","tests","Mon Mar 09 09:19:09 UTC 2026","passed","Mon Mar 09 09:19:09 UTC 2026","","test_database","",""
"","17","POST /departments/<id>/edit — обновляет и редиректит","tests","Mon Mar 09 09:19:13 UTC 2026","passed","Mon Mar 09 09:19:13 UTC 2026","","test_routes","",""
"","302","Кнопка '+ Добавить' ведёт на форму создания","tests","Mon Mar 09 09:20:37 UTC 2026","passed","Mon Mar 09 09:20:38 UTC 2026","","test_ui","",""
"","41","Фильтрация: /?q=Иван","tests","Mon Mar 09 09:19:11 UTC 2026","passed","Mon Mar 09 09:19:11 UTC 2026","","test_routes","",""
